Entity,Code,Day,cum_excess_per_million_proj_all_ages
Denmark,DNK,2023-12-10,883.4677
Denmark,DNK,2023-12-17,920.5686
Denmark,DNK,2023-12-24,954.72577
Denmark,DNK,2023-12-31,969.05524
Dominican Republic,DOM,2020-01-31,25.200756
Dominican Republic,DOM,2020-02-29,37.892056
Dominican Republic,DOM,2020-03-31,11.618537
Dominican Republic,DOM,2020-04-30,-17.69143
Dominican Republic,DOM,2020-05-31,-54.910725
Dominican Republic,DOM,2020-06-30,-19.873314
Dominican Republic,DOM,2020-07-31,105.530464
Dominican Republic,DOM,2020-08-31,203.38795
Dominican Republic,DOM,2020-09-30,208.47902
Dominican Republic,DOM,2020-10-31,193.35129
Dominican Republic,DOM,2020-11-30,188.87843
Dominican Republic,DOM,2020-12-31,221.97035
Dominican Republic,DOM,2021-01-31,296.95428
Dominican Republic,DOM,2021-02-28,306.96518
Dominican Republic,DOM,2021-03-31,309.2768
Dominican Republic,DOM,2021-04-30,322.4358
Dominican Republic,DOM,2021-05-31,394.41898
Dominican Republic,DOM,2021-06-30,514.8647
Dominican Republic,DOM,2021-07-31,561.91504
Dominican Republic,DOM,2021-08-31,585.6696
Dominican Republic,DOM,2021-09-30,605.8803
Dominican Republic,DOM,2021-10-31,659.1549
Dominican Republic,DOM,2021-11-30,696.797
Dominican Republic,DOM,2021-12-31,709.2724
Dominican Republic,DOM,2022-01-31,849.8043
Dominican Republic,DOM,2022-02-28,840.2842
Dominican Republic,DOM,2022-03-31,803.8155
Dominican Republic,DOM,2022-04-30,778.0871
Dominican Republic,DOM,2022-05-31,783.17224
Dominican Republic,DOM,2022-06-30,784.94446
Dominican Republic,DOM,2022-07-31,768.2819
Dominican Republic,DOM,2022-08-31,758.20966
Dominican Republic,DOM,2022-09-30,744.2723
Dominican Republic,DOM,2022-10-31,726.11365
Dominican Republic,DOM,2022-11-30,720.6189
Dominican Republic,DOM,2022-12-31,732.15173
Dominican Republic,DOM,2023-01-31,727.39984
Dominican Republic,DOM,2023-02-28,715.9112
Dominican Republic,DOM,2023-03-31,709.66394
Dominican Republic,DOM,2023-04-30,704.70496
Dominican Republic,DOM,2023-05-31,694.54
Dominican Republic,DOM,2023-06-30,703.76965
Dominican Republic,DOM,2023-07-31,699.7637
Dominican Republic,DOM,2023-08-31,691.2575
Dominican Republic,DOM,2023-09-30,677.68646
Dominican Republic,DOM,2023-10-31,644.13837
Ecuador,ECU,2020-01-05,-7.635632
Ecuador,ECU,2020-01-12,-4.230015
Ecuador,ECU,2020-01-19,-2.9280336
Ecuador,ECU,2020-01-26,-4.21864
Ecuador,ECU,2020-02-02,-10.228212
Ecuador,ECU,2020-02-09,-14.225123
Ecuador,ECU,2020-02-16,-13.685
Ecuador,ECU,2020-02-23,-14.634477
Ecuador,ECU,2020-03-01,-12.104428
Ecuador,ECU,2020-03-08,-19.148767
Ecuador,ECU,2020-03-15,-22.724949
Ecuador,ECU,2020-03-22,-19.933369
Ecuador,ECU,2020-03-29,110.22483
Ecuador,ECU,2020-04-05,436.81714
Ecuador,ECU,2020-04-12,711.51215
Ecuador,ECU,2020-04-19,885.48285
Ecuador,ECU,2020-04-26,1003.72424
Ecuador,ECU,2020-05-03,1083.452
Ecuador,ECU,2020-05-10,1152.7072
Ecuador,ECU,2020-05-17,1202.2904
Ecuador,ECU,2020-05-24,1246.3246
Ecuador,ECU,2020-05-31,1285.5603
Ecuador,ECU,2020-06-07,1322.0555
Ecuador,ECU,2020-06-14,1365.487
Ecuador,ECU,2020-06-21,1406.019
Ecuador,ECU,2020-06-28,1445.8004
Ecuador,ECU,2020-07-05,1491.0286
Ecuador,ECU,2020-07-12,1548.9127
Ecuador,ECU,2020-07-19,1611.9252
Ecuador,ECU,2020-07-26,1678.9402
Ecuador,ECU,2020-08-02,1742.1232
Ecuador,ECU,2020-08-09,1802.5885
Ecuador,ECU,2020-08-16,1856.0151
Ecuador,ECU,2020-08-23,1901.2319
Ecuador,ECU,2020-08-30,1936.4763
Ecuador,ECU,2020-09-06,1973.4492
Ecuador,ECU,2020-09-13,2004.5659
Ecuador,ECU,2020-09-20,2032.2145
Ecuador,ECU,2020-09-27,2053.8706
Ecuador,ECU,2020-10-04,2069.227
Ecuador,ECU,2020-10-11,2093.8853
Ecuador,ECU,2020-10-18,2111.88
Ecuador,ECU,2020-10-25,2132.1714
Ecuador,ECU,2020-11-01,2146.3567
Ecuador,ECU,2020-11-08,2158.5635
Ecuador,ECU,2020-11-15,2178.1614
Ecuador,ECU,2020-11-22,2201.3752
Ecuador,ECU,2020-11-29,2219.0173
Ecuador,ECU,2020-12-06,2239.9685
Ecuador,ECU,2020-12-13,2252.0957
Ecuador,ECU,2020-12-20,2269.6125
Ecuador,ECU,2020-12-27,2288.8354
Ecuador,ECU,2021-01-03,2288.746
Ecuador,ECU,2021-01-10,2315.1934
Ecuador,ECU,2021-01-17,2352.2148
Ecuador,ECU,2021-01-24,2398.0017
Ecuador,ECU,2021-01-31,2437.1245
Ecuador,ECU,2021-02-07,2478.5513
Ecuador,ECU,2021-02-14,2516.7976
Ecuador,ECU,2021-02-21,2557.0557
Ecuador,ECU,2021-02-28,2599.1003
Ecuador,ECU,2021-03-07,2637.8972
Ecuador,ECU,2021-03-14,2684.3132
Ecuador,ECU,2021-03-21,2744.158
Ecuador,ECU,2021-03-28,2811.4756
Ecuador,ECU,2021-04-04,2886.783
Ecuador,ECU,2021-04-11,2971.361
Ecuador,ECU,2021-04-18,3056.2314
Ecuador,ECU,2021-04-25,3155.789
Ecuador,ECU,2021-05-02,3246.7388
Ecuador,ECU,2021-05-09,3325.4736
Ecuador,ECU,2021-05-16,3389.476
Ecuador,ECU,2021-05-23,3440.0498
Ecuador,ECU,2021-05-30,3480.5889
Ecuador,ECU,2021-06-06,3510.1487
Ecuador,ECU,2021-06-13,3537.9556
Ecuador,ECU,2021-06-20,3564.9197
Ecuador,ECU,2021-06-27,3589.805
Ecuador,ECU,2021-07-04,3609.6782
Ecuador,ECU,2021-07-11,3632.0125
Ecuador,ECU,2021-07-18,3652.5264
Ecuador,ECU,2021-07-25,3668.0508
Ecuador,ECU,2021-08-01,3687.0251
Ecuador,ECU,2021-08-08,3695.9758
Ecuador,ECU,2021-08-15,3703.4204
Ecuador,ECU,2021-08-22,3707.8425
Ecuador,ECU,2021-08-29,3717.748
Ecuador,ECU,2021-09-05,3722.2375
Ecuador,ECU,2021-09-12,3726.412
Ecuador,ECU,2021-09-19,3732.722
Ecuador,ECU,2021-09-26,3736.391
Ecuador,ECU,2021-10-03,3745.9934
Ecuador,ECU,2021-10-10,3748.359
Ecuador,ECU,2021-10-17,3755.534
Ecuador,ECU,2021-10-24,3758.259
Ecuador,ECU,2021-10-31,3760.4446
Ecuador,ECU,2021-11-07,3761.147
Ecuador,ECU,2021-11-14,3766.524
Ecuador,ECU,2021-11-21,3775.3286
Ecuador,ECU,2021-11-28,3784.223
Ecuador,ECU,2021-12-05,3789.1843
Ecuador,ECU,2021-12-12,3799.1575
Ecuador,ECU,2021-12-19,3808.389
Ecuador,ECU,2021-12-26,3821.5984
Ecuador,ECU,2022-01-02,3796.7832
Ecuador,ECU,2022-01-09,3817.7654
Ecuador,ECU,2022-01-16,3857.424
Ecuador,ECU,2022-01-23,3918.693
Ecuador,ECU,2022-01-30,3972.929
Ecuador,ECU,2022-02-06,4020.4985
Ecuador,ECU,2022-02-13,4047.4802
Ecuador,ECU,2022-02-20,4062.0073
Ecuador,ECU,2022-02-27,4068.857
Ecuador,ECU,2022-03-06,4081.884
Ecuador,ECU,2022-03-13,4081.0562
Ecuador,ECU,2022-03-20,4082.5618
Ecuador,ECU,2022-03-27,4092.5667
Ecuador,ECU,2022-04-03,4099.361
Ecuador,ECU,2022-04-10,4101.1553
Ecuador,ECU,2022-04-17,4097.294
Ecuador,ECU,2022-04-24,4102.0107
Ecuador,ECU,2022-05-01,4103.5493
Ecuador,ECU,2022-05-08,4103.5103
Ecuador,ECU,2022-05-15,4110.682
Ecuador,ECU,2022-05-22,4113.021
Ecuador,ECU,2022-05-29,4118.771
Ecuador,ECU,2022-06-05,4123.776
Ecuador,ECU,2022-06-12,4132.7144
Ecuador,ECU,2022-06-19,4141.4307
Ecuador,ECU,2022-06-26,4151.758
Ecuador,ECU,2022-07-03,4159.963
Ecuador,ECU,2022-07-10,4166.7124
Ecuador,ECU,2022-07-17,4178.9395
Ecuador,ECU,2022-07-24,4191.7334
Ecuador,ECU,2022-07-31,4207.66
Ecuador,ECU,2022-08-07,4219.51
Ecuador,ECU,2022-08-14,4236.259
Ecuador,ECU,2022-08-21,4247.9634
Ecuador,ECU,2022-08-28,4259.535
Ecuador,ECU,2022-09-04,4265.585
Ecuador,ECU,2022-09-11,4269.268
Ecuador,ECU,2022-09-18,4277.34
Ecuador,ECU,2022-09-25,4282.356
Ecuador,ECU,2022-10-02,4287.35
Ecuador,ECU,2022-10-09,4291.0776
Ecuador,ECU,2022-10-16,4296.616
Ecuador,ECU,2022-10-23,4301.1997
Ecuador,ECU,2022-10-30,4305.416
Ecuador,ECU,2022-11-06,4312.61
Ecuador,ECU,2022-11-13,4309.927
Ecuador,ECU,2022-11-20,4313.3545
Ecuador,ECU,2022-11-27,4322.4814
Ecuador,ECU,2022-12-04,4336.331
Ecuador,ECU,2022-12-11,4347.6357
Ecuador,ECU,2022-12-18,4359.4297
Ecuador,ECU,2022-12-25,4375.4897
Ecuador,ECU,2023-01-01,4349.212
Ecuador,ECU,2023-01-08,4355.292
Ecuador,ECU,2023-01-15,4357.59
Ecuador,ECU,2023-01-22,4360.4375
Ecuador,ECU,2023-01-29,4363.692
Ecuador,ECU,2023-02-05,4368.1006
Ecuador,ECU,2023-02-12,4368.0786
Ecuador,ECU,2023-02-19,4372.0586
Ecuador,ECU,2023-02-26,4374.2686
Ecuador,ECU,2023-03-05,4373.356
Ecuador,ECU,2023-03-12,4375.665
Ecuador,ECU,2023-03-19,4379.5684
Ecuador,ECU,2023-03-26,4392.3223
Ecuador,ECU,2023-04-02,4398.5454
Ecuador,ECU,2023-04-09,4404.1084
Ecuador,ECU,2023-04-16,4405.34
Ecuador,ECU,2023-04-23,4409.287
Ecuador,ECU,2023-04-30,4419.435
Ecuador,ECU,2023-05-07,4432.585
Ecuador,ECU,2023-05-14,4443.25
Ecuador,ECU,2023-05-21,4451.166
Ecuador,ECU,2023-05-28,4460.7534
Ecuador,ECU,2023-06-04,4468.8896
Ecuador,ECU,2023-06-11,4477.5645
Ecuador,ECU,2023-06-18,4483.216
Ecuador,ECU,2023-06-25,4496.0137
Ecuador,ECU,2023-07-02,4503.303
Ecuador,ECU,2023-07-09,4509.5923
Ecuador,ECU,2023-07-16,4520.367
Ecuador,ECU,2023-07-23,4529.4487
Ecuador,ECU,2023-07-30,4535.9688
Ecuador,ECU,2023-08-06,4540.3774
Ecuador,ECU,2023-08-13,4546.7217
Ecuador,ECU,2023-08-20,4549.283
Ecuador,ECU,2023-08-27,4556.2207
Ecuador,ECU,2023-09-03,4558.244
Ecuador,ECU,2023-09-10,4565.7314
Ecuador,ECU,2023-09-17,4568.6562
Ecuador,ECU,2023-09-24,4578.1226
Ecuador,ECU,2023-10-01,4587.017
Ecuador,ECU,2023-10-08,4597.1875
Ecuador,ECU,2023-10-15,4602.6626
Ecuador,ECU,2023-10-22,4608.182
Ecuador,ECU,2023-10-29,4618.561
Ecuador,ECU,2023-11-05,4628.8633
Ecuador,ECU,2023-11-12,4635.8228
Ecuador,ECU,2023-11-19,4645.8613
Ecuador,ECU,2023-11-26,4663.189
Ecuador,ECU,2023-12-03,4675.184
Ecuador,ECU,2023-12-10,4684.552
Ecuador,ECU,2023-12-17,4695.173
Ecuador,ECU,2023-12-24,4707.7617
Ecuador,ECU,2023-12-31,4722.7144
Egypt,EGY,2020-01-31,-13.180075
Egypt,EGY,2020-02-29,0.83748096
Egypt,EGY,2020-03-31,23.959408
Egypt,EGY,2020-04-30,22.327265
Egypt,EGY,2020-05-31,139.0535
Egypt,EGY,2020-06-30,471.1203
Egypt,EGY,2020-07-31,602.67365
Egypt,EGY,2020-08-31,667.4091
Egypt,EGY,2020-09-30,730.6259
Egypt,EGY,2020-10-31,759.7758
Egypt,EGY,2020-11-30,822.3189
Egypt,EGY,2020-12-31,969.0884
Egypt,EGY,2021-01-31,1073.333
Egypt,EGY,2021-02-28,1132.5145
Egypt,EGY,2021-03-31,1274.528
Egypt,EGY,2021-04-30,1519.5945
Egypt,EGY,2021-05-31,1810.719
Egypt,EGY,2021-06-30,1922.0612
Egypt,EGY,2021-07-31,1967.4868
Egypt,EGY,2021-08-31,2045.9102
Egypt,EGY,2021-09-30,2181.4692
Egypt,EGY,2021-10-31,2389.3135
Egypt,EGY,2021-11-30,2548.4636
Egypt,EGY,2021-12-31,2615.2344
Egypt,EGY,2022-01-31,2669.0815
Egypt,EGY,2022-02-28,2849.5317
Egypt,EGY,2022-03-31,2914.6602
Egypt,EGY,2022-04-30,2937.1072
Egypt,EGY,2022-05-31,2946.1602
Egypt,EGY,2022-06-30,2941.4426
Egypt,EGY,2022-07-31,2936.8315
Egypt,EGY,2022-08-31,2923.4033
Egypt,EGY,2022-09-30,2921.1814
Egypt,EGY,2022-10-31,2968.1802
Egypt,EGY,2022-11-30,2998.1199
Egypt,EGY,2022-12-31,2995.015
Egypt,EGY,2023-01-31,2904.9165
Egypt,EGY,2023-02-28,2929.6697
Egypt,EGY,2023-03-31,2948.8816
Egypt,EGY,2023-04-30,2980.2905
Egypt,EGY,2023-05-31,2997.5967
Egypt,EGY,2023-06-30,3000.3762
Egypt,EGY,2023-07-31,3059.348
Egypt,EGY,2023-08-31,3089.7915
Egypt,EGY,2023-09-30,3132.9468
Egypt,EGY,2023-10-31,3150.1697
Egypt,EGY,2023-11-30,3184.3606
Egypt,EGY,2023-12-31,3195.8435
El Salvador,SLV,2020-01-31,20.94476
El Salvador,SLV,2020-02-29,1.5255457
El Salvador,SLV,2020-03-31,-104.15189
El Salvador,SLV,2020-04-30,-353.86844
El Salvador,SLV,2020-05-31,-605.23773
El Salvador,SLV,2020-06-30,-247.58714
El Salvador,SLV,2020-07-31,479.91858
El Salvador,SLV,2020-08-31,753.09076
Estonia,EST,2020-01-05,-40.09179
Estonia,EST,2020-01-12,-56.865646
Estonia,EST,2020-01-19,-76.64827
Estonia,EST,2020-01-26,-106.81114
Estonia,EST,2020-02-02,-133.96526
Estonia,EST,2020-02-09,-189.10088
Estonia,EST,2020-02-16,-191.43266
Estonia,EST,2020-02-23,-199.782
Estonia,EST,2020-03-01,-216.25497
Estonia,EST,2020-03-08,-250.02837
Estonia,EST,2020-03-15,-240.3251
Estonia,EST,2020-03-22,-243.55952
Estonia,EST,2020-03-29,-240.02422
Estonia,EST,2020-04-05,-233.02884
Estonia,EST,2020-04-12,-231.14836
Estonia,EST,2020-04-19,-226.55998
Estonia,EST,2020-04-26,-203.7686
Estonia,EST,2020-05-03,-195.41927
Estonia,EST,2020-05-10,-183.45944
Estonia,EST,2020-05-17,-201.28638
Estonia,EST,2020-05-24,-210.3879
Estonia,EST,2020-05-31,-193.01227
Estonia,EST,2020-06-07,-203.61818
Estonia,EST,2020-06-14,-203.09163
Estonia,EST,2020-06-21,-200.45897
Estonia,EST,2020-06-28,-184.8886
Estonia,EST,2020-07-05,-183.15857
Estonia,EST,2020-07-12,-182.33115
Estonia,EST,2020-07-19,-174.43314
Estonia,EST,2020-07-26,-165.48207
Estonia,EST,2020-08-02,-141.03584
Estonia,EST,2020-08-09,-147.57993
Estonia,EST,2020-08-16,-137.57579
Estonia,EST,2020-08-23,-139.60672
Estonia,EST,2020-08-30,-122.832855
Estonia,EST,2020-09-06,-114.7844
Estonia,EST,2020-09-13,-129.90346
Estonia,EST,2020-09-20,-109.66951
Estonia,EST,2020-09-27,-79.65708
Estonia,EST,2020-10-04,-71.60862
Estonia,EST,2020-10-11,-82.81627
Estonia,EST,2020-10-18,-72.962555
Estonia,EST,2020-10-25,-69.276825
Estonia,EST,2020-11-01,-92.51953
Estonia,EST,2020-11-08,-89.73641
Estonia,EST,2020-11-15,-92.36909
Estonia,EST,2020-11-22,-67.621994
Estonia,EST,2020-11-29,-39.264374
Estonia,EST,2020-12-06,-9.703263
Estonia,EST,2020-12-13,23.167507
Estonia,EST,2020-12-20,45.958893
Estonia,EST,2020-12-27,77.62615
Estonia,EST,2021-01-03,115.375595
Estonia,EST,2021-01-10,137.57768
Estonia,EST,2021-01-17,169.56374
Estonia,EST,2021-01-24,222.62296
Estonia,EST,2021-01-31,232.18115
Estonia,EST,2021-02-07,234.96584
Estonia,EST,2021-02-14,257.92053
Estonia,EST,2021-02-21,269.73657
Estonia,EST,2021-02-28,316.1728
Estonia,EST,2021-03-07,376.30658
Estonia,EST,2021-03-14,437.19296
Estonia,EST,2021-03-21,506.9602
Estonia,EST,2021-03-28,572.0612
Estonia,EST,2021-04-04,635.65704
Estonia,EST,2021-04-11,710.99365
Estonia,EST,2021-04-18,769.1706
Estonia,EST,2021-04-25,816.50995
Estonia,EST,2021-05-02,833.8953
Estonia,EST,2021-05-09,869.1929
Estonia,EST,2021-05-16,908.10297
Estonia,EST,2021-05-23,914.19916
Estonia,EST,2021-05-30,935.79913
Estonia,EST,2021-06-06,947.7657
Estonia,EST,2021-06-13,961.087
Estonia,EST,2021-06-20,982.53644
Estonia,EST,2021-06-27,1071.5706
Estonia,EST,2021-07-04,1103.5566
Estonia,EST,2021-07-11,1178.8932
Estonia,EST,2021-07-18,1215.6959
Estonia,EST,2021-07-25,1218.9321
Estonia,EST,2021-08-01,1214.9434
Estonia,EST,2021-08-08,1241.5106
Estonia,EST,2021-08-15,1252.1224
Estonia,EST,2021-08-22,1258.2186
Estonia,EST,2021-08-29,1275.604
Estonia,EST,2021-09-05,1311.8047
Estonia,EST,2021-09-12,1363.3586
Estonia,EST,2021-09-19,1378.1852
Estonia,EST,2021-09-26,1423.1161
Estonia,EST,2021-10-03,1464.284
Estonia,EST,2021-10-10,1502.291
Estonia,EST,2021-10-17,1545.8673
Estonia,EST,2021-10-24,1589.4436
Estonia,EST,2021-10-31,1675.0157
Estonia,EST,2021-11-07,1765.254
Estonia,EST,2021-11-14,1846.1599
Estonia,EST,2021-11-21,1922.3997
Estonia,EST,2021-11-28,2020.7662
Estonia,EST,2021-12-05,2070.0623
Estonia,EST,2021-12-12,2128.8416
Estonia,EST,2021-12-19,2179.6428
Estonia,EST,2021-12-26,2224.8748
Estonia,EST,2022-01-02,2202.835
Estonia,EST,2022-01-09,2226.5142
Estonia,EST,2022-01-16,2242.652
Estonia,EST,2022-01-23,2239.9373
Estonia,EST,2022-01-30,2251.7014
Estonia,EST,2022-02-06,2285.3347
Estonia,EST,2022-02-13,2305.9973
Estonia,EST,2022-02-20,2382.615
Estonia,EST,2022-02-27,2453.2
Estonia,EST,2022-03-06,2499.0498
Estonia,EST,2022-03-13,2531.326
Estonia,EST,2022-03-20,2555.91
Estonia,EST,2022-03-27,2577.3267
Estonia,EST,2022-04-03,2579.8906
Estonia,EST,2022-04-10,2588.94
Estonia,EST,2022-04-17,2583.812
Estonia,EST,2022-04-24,2591.9563
Estonia,EST,2022-05-01,2579.8906
Estonia,EST,2022-05-08,2587.281
Estonia,EST,2022-05-15,2608.0945
Estonia,EST,2022-05-22,2588.4875
Estonia,EST,2022-05-29,2579.1365
Estonia,EST,2022-06-05,2581.248
Estonia,EST,2022-06-12,2611.1108
Estonia,EST,2022-06-19,2627.2488
Estonia,EST,2022-06-26,2668.8757
Estonia,EST,2022-07-03,2719.703
Estonia,EST,2022-07-10,2748.3591
Estonia,EST,2022-07-17,2767.061
Estonia,EST,2022-07-24,2783.8022
Estonia,EST,2022-07-31,2802.3535
Estonia,EST,2022-08-07,2832.6687
Estonia,EST,2022-08-14,2820.603
Estonia,EST,2022-08-21,2842.4722
Estonia,EST,2022-08-28,2866.6038
Estonia,EST,2022-09-04,2867.358
Estonia,EST,2022-09-11,2881.2336
Estonia,EST,2022-09-18,2924.6704
Estonia,EST,2022-09-25,2943.9756
Estonia,EST,2022-10-02,2989.6748
Estonia,EST,2022-10-09,2999.7798
Estonia,EST,2022-10-16,3013.9573
Estonia,EST,2022-10-23,3001.7405
Estonia,EST,2022-10-30,3011.2424
Estonia,EST,2022-11-06,3045.0266
Estonia,EST,2022-11-13,3079.2632
Estonia,EST,2022-11-20,3110.3325
Estonia,EST,2022-11-27,3119.0803
Estonia,EST,2022-12-04,3132.202
Estonia,EST,2022-12-11,3184.9897
Estonia,EST,2022-12-18,3253.1614
Estonia,EST,2022-12-25,3296.8997
Estonia,EST,2023-01-01,3338.9932
Estonia,EST,2023-01-08,3367.1162
Estonia,EST,2023-01-15,3408.847
Estonia,EST,2023-01-22,3435.458
Estonia,EST,2023-01-29,3428.9563
Estonia,EST,2023-02-05,3407.335
Estonia,EST,2023-02-12,3378.7585
Estonia,EST,2023-02-19,3383.597
Estonia,EST,2023-02-26,3346.0996
Estonia,EST,2023-03-05,3311.0215
Estonia,EST,2023-03-12,3286.5273
Estonia,EST,2023-03-19,3253.5662
Estonia,EST,2023-03-26,3229.5256
Estonia,EST,2023-04-02,3218.337
Estonia,EST,2023-04-09,3200.7979
Estonia,EST,2023-04-16,3192.482
Estonia,EST,2023-04-23,3208.8113
Estonia,EST,2023-04-30,3223.78
Estonia,EST,2023-05-07,3228.7695
Estonia,EST,2023-05-14,3235.1199
Estonia,EST,2023-05-21,3224.3848
Estonia,EST,2023-05-28,3199.7395
Estonia,EST,2023-06-04,3209.265
Estonia,EST,2023-06-11,3226.1992
Estonia,EST,2023-06-18,3251.298
Estonia,EST,2023-06-25,3278.514
Estonia,EST,2023-07-02,3263.5452
Estonia,EST,2023-07-09,3262.638
Estonia,EST,2023-07-16,3267.6277
Estonia,EST,2023-07-23,3275.1875
Estonia,EST,2023-07-30,3249.7861
Estonia,EST,2023-08-06,3246.006
Estonia,EST,2023-08-13,3214.1033
Estonia,EST,2023-08-20,3214.708
Estonia,EST,2023-08-27,3214.557
Estonia,EST,2023-09-03,3208.3577
Estonia,EST,2023-09-10,3218.337
Estonia,EST,2023-09-17,3195.2034
Estonia,EST,2023-09-24,3185.678
Estonia,EST,2023-10-01,3169.3484
Estonia,EST,2023-10-08,3143.796
Estonia,EST,2023-10-15,3166.9292
Estonia,EST,2023-10-22,3196.8667
Estonia,EST,2023-10-29,3204.729
Estonia,EST,2023-11-05,3219.5464
Estonia,EST,2023-11-12,3232.5496
Estonia,EST,2023-11-19,3259.0093
Estonia,EST,2023-11-26,3278.9675
Estonia,EST,2023-12-03,3295.7505
Estonia,EST,2023-12-10,3330.375
Estonia,EST,2023-12-17,3373.6177
Estonia,EST,2023-12-24,3447.5537
Estonia,EST,2023-12-31,3479.0032
Faroe Islands,FRO,2020-01-31,-228.83295
Faroe Islands,FRO,2020-02-29,-427.15488
Faroe Islands,FRO,2020-03-31,-644.5462
Faroe Islands,FRO,2020-04-30,-511.0603
Faroe Islands,FRO,2020-05-31,-900.07635
Faroe Islands,FRO,2020-06-30,-839.05426
Faroe Islands,FRO,2020-07-31,-888.63464
Faroe Islands,FRO,2020-08-31,-1022.12054
Faroe Islands,FRO,2020-09-30,-1121.2815
Faroe Islands,FRO,2020-10-31,-1170.8619
Faroe Islands,FRO,2020-11-30,-1075.5149
Faroe Islands,FRO,2020-12-31,-1147.9786
Faroe Islands,FRO,2021-01-31,-1224.6055
Faroe Islands,FRO,2021-02-28,-1205.7073
Faroe Islands,FRO,2021-03-31,-1526.9772
Faroe Islands,FRO,2021-04-30,-1406.0284
Faroe Islands,FRO,2021-05-31,-1538.3162
Faroe Islands,FRO,2021-06-30,-1602.5702
Faroe Islands,FRO,2021-07-31,-1568.5533
Faroe Islands,FRO,2021-08-31,-1655.4852
Faroe Islands,FRO,2021-09-30,-1632.8073
Faroe Islands,FRO,2021-10-31,-1674.3834
Faroe Islands,FRO,2021-11-30,-1496.74
Faroe Islands,FRO,2021-12-31,-1201.9276
Faroe Islands,FRO,2022-01-31,-1278.31
Faroe Islands,FRO,2022-02-28,-990.2667
Faroe Islands,FRO,2022-03-31,-739.8761
Faroe Islands,FRO,2022-04-30,-670.21857
Faroe Islands,FRO,2022-05-31,-551.6125
Faroe Islands,FRO,2022-06-30,-534.6687
Faroe Islands,FRO,2022-07-31,-325.69608
Faroe Islands,FRO,2022-08-31,-199.55943
Faroe Islands,FRO,2022-09-30,-246.62535
Faroe Islands,FRO,2022-10-31,-338.87457
Faroe Islands,FRO,2022-11-30,-325.69608
Faroe Islands,FRO,2022-12-31,-346.40506
Faroe Islands,FRO,2023-01-31,-399.66223
Faroe Islands,FRO,2023-02-28,-311.47385
Faroe Islands,FRO,2023-03-31,-729.8996
Faroe Islands,FRO,2023-04-30,-690.4963
Faroe Islands,FRO,2023-05-31,-752.4158
Faroe Islands,FRO,2023-06-30,-784.3137
Faroe Islands,FRO,2023-07-31,-868.7494
Faroe Islands,FRO,2023-08-31,-979.454
Faroe Islands,FRO,2023-09-30,-943.80334
Faroe Islands,FRO,2023-10-31,-896.89465
Faroe Islands,FRO,2023-11-30,-988.83575
Faroe Islands,FRO,2023-12-31,-1058.2606
Fiji,FJI,2020-01-31,-14.667058
Fiji,FJI,2020-02-29,-54.105133
Fiji,FJI,2020-03-31,11.299093
Fiji,FJI,2020-04-30,37.699783
Fiji,FJI,2020-05-31,35.30958
Fiji,FJI,2020-06-30,109.296715
Fiji,FJI,2020-07-31,157.9696
Fiji,FJI,2020-08-31,220.65771
Fiji,FJI,2020-09-30,271.8294
Fiji,FJI,2020-10-31,280.7383
Fiji,FJI,2020-11-30,384.49417
Fiji,FJI,2020-12-31,500.85278
Fiji,FJI,2021-01-31,587.70404
Fiji,FJI,2021-02-28,646.64746
Fiji,FJI,2021-03-31,678.4445
Fiji,FJI,2021-04-30,651.83887
Fiji,FJI,2021-05-31,625.12506
Fiji,FJI,2021-06-30,781.19
Fiji,FJI,2021-07-31,1332.879
Fiji,FJI,2021-08-31,1773.0623
Fiji,FJI,2021-09-30,1903.7112
Fiji,FJI,2021-10-31,1991.7479
Fiji,FJI,2021-11-30,2053.936
Fiji,FJI,2021-12-31,2112.3386
Finland,FIN,2020-01-05,-25.210386
Finland,FIN,2020-01-12,-49.19099
Finland,FIN,2020-01-19,-73.17159
Finland,FIN,2020-01-26,-92.77565
Finland,FIN,2020-02-02,-108.11168
Finland,FIN,2020-02-09,-113.39246
Finland,FIN,2020-02-16,-117.37115
Finland,FIN,2020-02-23,-121.96472
Finland,FIN,2020-03-01,-138.49434
Finland,FIN,2020-03-08,-141.71347
Finland,FIN,2020-03-15,-145.14961
Finland,FIN,2020-03-22,-142.7624
Finland,FIN,2020-03-29,-138.63904
Finland,FIN,2020-04-05,-136.505
Finland,FIN,2020-04-12,-116.17754
Finland,FIN,2020-04-19,-113.464806
Finland,FIN,2020-04-26,-94.4033
Finland,FIN,2020-05-03,-81.38215
Finland,FIN,2020-05-10,-70.27801
Finland,FIN,2020-05-17,-50.022892
Finland,FIN,2020-05-24,-54.14625
Finland,FIN,2020-05-31,-50.818623
Finland,FIN,2020-06-07,-51.433514
Finland,FIN,2020-06-14,-45.68251
Finland,FIN,2020-06-21,-31.250744
Finland,FIN,2020-06-28,-22.35296
Finland,FIN,2020-07-05,-17.108332
Finland,FIN,2020-07-12,-20.761488
Finland,FIN,2020-07-19,-13.491347
Finland,FIN,2020-07-26,-19.02533
Finland,FIN,2020-08-02,-15.010474
Finland,FIN,2020-08-09,-13.563681
Finland,FIN,2020-08-16,-12.5870905
Finland,FIN,2020-08-23,-6.0403466
Finland,FIN,2020-08-30,-5.172272
Finland,FIN,2020-09-06,-6.8722596
Finland,FIN,2020-09-13,18.048761
